name,price,avgpoint,category,location,num_reviews,dish_categories,time_open,dieu_hoa,bong_da,wifi,cuisines,min_price,max_price,avg_price,menu
Pizza Hut - Tôn Đức Thắng,60000 - 220000,7.2,Nhà hàng,"138 Tôn Đức Thắng, Quận Đống Đa, Hà Nội",173,Pizza & Pasta, 10:00 - 21:30,1,0,1,piZa pasta piza pasta piza lẩu hải sản my box k my box k my box k re my box k p my box kpiza phô mai cao cấp piza hải sản xốt pestopiza thịt và xúc xíchpiza hawaian,60000,220000,140000.0,piZa pasta piZa lẩu hải sản my box k my box k my box k re my box k p my box kpiZa phô mai cao cấp piZa hải sản xốt pestopiZa thịt và xúc xíchpiZa hawaIan
Koi Food,50000 - 500000,7.3,Nhà hàng,"B7 Ngõ 57 Láng Hạ, Quận Đống Đa, Hà Nội",14,Hải sản, 09:00 - 22:00,1,0,1,hải sản nan,50000,500000,275000.0,nan
Highway Cafe,15000 - 50000,6.5,Café/Dessert,"55 Ngõ 124 Âu Cơ, Quận Tây Hồ, Hà Nội",2,Café - Kem, 07:00 - 22:00,1,0,1,café kem nan,15000,50000,32500.0,nan
Quán Cơm Ngon - Cơm Rang Đùi Gà,30000 - 50000,5.0,Quán ăn,"20 Ngõ 33 Phan Văn Trường, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",4,"Cơm Chiên, Cơm", 10:00 - 21:00,0,0,0,cơm chiên cơm cơm chiên cơm cocacola cơm rang gà giòn sốt chua ngọt xúc xích cơm rang gà giòn sốt cay xúc xích con rang gà giòn sốt me xúc xíchcơm rang sườn sốt chua ngọtcơm trắng sườn sốt chua ngọt trứngcocacolacơm rang gà giòn sốt chua ngọtcơm rang gà giòn sốt caycơm rang gà giòn sốt me,30000,50000,40000.0,cơm chiên cơm cocacola cơm rang gà giòn sốt chua ngọt xúc xích cơm rang gà giòn sốt cay xúc xích con rang gà giòn sốt me xúc xíchcơm rang sườn sốt chua ngọtcơm trắng sườn sốt chua ngọt trứngcocacolacơm rang gà giòn sốt chua ngọtcơm rang gà giòn sốt caycơm rang gà giòn sốt me
Quán Chè Cát Thành - Cát Linh,15000 - 33000,6.8,Quán ăn,"2 Cát Linh, P. Văn Miếu, Quận Đống Đa, Hà Nội",49,"Chè, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa", 15:00 - 22:30,0,0,0,chè ăn vặt ăn nhẹ thức uống trà sữa chè ăn vặt ăn nhẹ thức uống trà sữa mojito chanh leotrà đàomojito lựuchè thập cẩmchè bưởichè thái sầu riêngsữa chua mítchè sương sa hạt lựuchè ngô cốmchè đỗ đen,15000,33000,24000.0,chè ăn vặt ăn nhẹ thức uống trà sữa mojito chanh leotrà đàomojito lựuchè thập cẩmchè bưởichè thái sầu riêngsữa chua mítchè sương sa hạt lựuchè ngô cốmchè đỗ đen
OTO Cafe - Công Viên Cầu Giấy,20000 - 50000,7.2,Café/Dessert,"Đối Diện Công Viên Cầu Giấy, Thành Thái, Quận Cầu Giấy, Hà Nội",1,"Café - Kem, Sinh tố - Nước ép", 08:00 - 22:30,0,0,1,café kem sinh tố nước ép nan,20000,50000,35000.0,nan
Phở Tưởng - Cầu Giấy,35000 - 66000,7.3,Quán ăn,"353 Cầu Giấy, Quận Cầu Giấy, Hà Nội",2,"Phở, Món nước", 08:00 - 22:30,0,0,0,phở món nước nan,35000,66000,50500.0,nan
Wa Japanese Cuisine,100000 - 275000,7.8,Nhà hàng,"34G Trần Phú, Quận Ba Đình, Hà Nội",12,"Thịt Bò, Sushi & Sashimi, Cơm", 10:00 - 22:00,1,0,0,thịt bò sushi sashimi cơm thịt bò sushi sashimi cơm sushi california kiểu mỹ sushi dragon kiểu mỹ sushi cuộn lươn sốt bqsushi cuộn cá hồi chín sống sushi cuộn rong biển và rausushi cuộn cua bấysushi cuộn cá ngừ chín sống sushi cá thập cẩm nhỏ sushi cá thập cẩm lớn khay tiệc sushi,100000,275000,187500.0,thịt bò sushi sashimi cơm sushi california kiểu mỹ sushi dragon kiểu mỹ sushi cuộn lươn sốt Bqsushi cuộn cá hồi chín sống sushi cuộn rong biển và rausushi cuộn cua bấysushi cuộn cá ngừ chín sống sushi cá thập cẩm nhỏ sushi cá thập cẩm lớn khay tiệc sushi
Mít Quán - Nguyễn Trãi,15000 - 30000,5.8,"Café/Dessert, Quán ăn","290 Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",34,Ăn vặt - Ăn nhẹ, 07:30 - 22:00,0,0,1,ăn vặt ăn nhẹ ăn vặt ăn nhẹ sữa chua mít caramen đặc biệtsữa chua mítsữa chua nếp cẩm caramen đặc biệtsữa chua hoa quảsữa chua mít nếp cẩmsữa chua mít đátsữa chua hoa quả đặc biệtsữa chua mít caramen đátsữa chua đậu đỏsữa chua mít xoài,15000,30000,22500.0,ăn vặt ăn nhẹ sữa chua mít caramen đặc biệtsữa chua mítsữa chua nếp cẩm caramen đặc biệtsữa chua hoa quảsữa chua mít nếp cẩmsữa chua mít đátsữa chua hoa quả đặc biệtsữa chua mít caramen đátsữa chua đậu đỏsữa chua mít xoài
Chè Sài Gòn Tuyết Nhung - Nhổn,5000 - 30000,7.3,Café/Dessert,"Ngã tư Nhổn, Quận Bắc Từ Liêm, Hà Nội",14,"Trà chanh, Xôi, Chè, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Nước ngọt, Trái cây, Cocktail, Trà sữa", 09:00 - 23:00,0,0,0,trà chanh xôi chè café kem sinh tố nước ép ăn vặt ăn nhẹ thức uống nước ngọt trái cây cocktail trà sữa trà chanh xôi chè café kem sinh tố nước ép ăn vặt ăn nhẹ thức uống nước ngọt trái cây cocktail trà sữa chè bưởibánh xèoxúc xích cpchè thập cẩmchè tháichè đậu đỏchè trôi nướchè hạt lựuchè đậu đenchè khoai,5000,30000,17500.0,trà chanh xôi chè café kem sinh tố nước ép ăn vặt ăn nhẹ thức uống nước ngọt trái cây cocktail trà sữa chè bưởibánh xèoxúc xích cpchè thập cẩmchè tháichè đậu đỏchè trôi nướChè hạt lựuchè đậu đenchè khoai
Ngọc Diệp - Bánh Mì Sốt Vang & Tào Phớ,8000 - 50000,9.8,Quán ăn,"Sảnh A3 151 Nguyễn Đức Cảnh, P. Tân Mai, Quận Hoàng Mai, Hà Nội",11,"Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ", 09:00 - 23:00,0,0,1,bánh mì bánh kẹo ăn vặt ăn nhẹ bánh mì bánh kẹo ăn vặt ăn nhẹ bánh mì sốt vang combo sốt vang bánh mì thêm sốt mì trộn bò sốt vangcombo suất vang trà sâm dứa không đường tặng thêm bánh combo suất mì trộn trà sâm dứa new bò sốt vang không kèm bánh mỳ bánh mì sốt vang trà quấtrà chanhtrà sâm dứa món mới không đườngvị ngọt tự nhiên,8000,50000,29000.0,bánh mì bánh kẹo ăn vặt ăn nhẹ bánh mì sốt vang combo sốt vang bánh mì thêm sốt mì trộn bò sốt vangcombo suất vang trà sâm dứa không đường tặng thêm bánh combo suất mì trộn trà sâm dứa new bò sốt vang không kèm bánh mỳ bánh mì sốt vang trà quấTrà chanhtrà sâm dứa món mới không đườngvị ngọt tự nhiên
Bún Chả 109 - Chính Kinh,20000 - 50000,7.2,Quán ăn,"109 Chính Kinh, P. Nhân Chính, Quận Thanh Xuân, Hà Nội",3,"Bún, Món nước", 06:30 - 14:30,0,0,0,bún món nước bún món nước bún chảbún nem,20000,50000,35000.0,bún món nước bún chảbún nem
Thanh - Bún Ngan,35000 - 50000,3.2,Quán ăn,"107 Ngọc Lâm, Quận Long Biên, Hà Nội",8,Món nước, 07:00 - 22:00,0,0,0,món nước nan,35000,50000,42500.0,nan
Gà 36 - Nguyễn Tuân,50000 - 220000,6.4,Nhà hàng,"1 Ngõ 187 Nguyễn Tuân, Quận Thanh Xuân, Hà Nội",10,"Thịt Gà, Lẩu, Thức uống", 16:30 - 22:00 | 10:00 - 14:00,1,0,0,thịt gà lẩu thức uống thịt gà lẩu thức uống suất gà kèm xôisuất gà kèm miếnsuất gà kèm cháosuất gà kèm cơm trắngà quay nguyên congà nướng nguyên congà rang muốilẩu gà chua caylẩu gà dân tộclẩu gà ngũ vị,50000,220000,135000.0,thịt gà lẩu thức uống suất gà kèm xôisuất gà kèm miếnsuất gà kèm cháosuất gà kèm cơm trắnGà quay nguyên congà nướng nguyên congà rang muốilẩu gà chua caylẩu gà dân tộclẩu gà ngũ vị
Anh Hoa - Vịt Quay Bắc Kinh,10000 - 300000,7.2,Quán ăn,"171 Tô Hiệu, P. Hà Cầu, Quận Hà Đông, Hà Nội",1,"Vịt quay, Thịt Vịt, Cơm", 10:00 - 23:59,0,0,1,vịt quay thịt vịt cơm vịt quay thịt vịt cơm vịt quay bắc kinhvịt quay lạng sơnvịt cháy tỏinộm chân vịtvịt rang muốivịt rang giềngnộm vịtcanh măng tiếtbún thêmiến xào lòng mề,10000,300000,155000.0,vịt quay thịt vịt cơm vịt quay bắc kinhvịt quay lạng sơnvịt cháy tỏinộm chân vịtvịt rang muốivịt rang giềngnộm vịtcanh măng tiếtbún thêMiến xào lòng mề
Bánh Su Kem Singapore Chewy Junior - Xã Đàn,15000 - 250000,7.2,Tiệm bánh,"450 Xã Đàn, Quận Đống Đa, Hà Nội",160,"Bánh Su/Chour, Bánh - Kẹo, Café - Kem, Ăn vặt - Ăn nhẹ", 08:00 - 22:00,1,0,1,bánh su chour bánh kẹo café kem ăn vặt ăn nhẹ bánh su chour bánh kẹo café kem ăn vặt ăn nhẹ mini vanilamini yogurtmini deluxemini mango deluxemini hapymini chocolatemini doraemonmini luxurymini premium special creamini spicy chicken,15000,250000,132500.0,bánh su chour bánh kẹo café kem ăn vặt ăn nhẹ mini vanilamini yogurtmini deluxemini mango deluxemini haPymini chocolatemini doraemonmini luxurymini premium special creaMini spicy chicken
Kun Steak - Bít Tết & Vang Tươi,70000 - 300000,7.6,Quán ăn,"8 Quang Trung, Quận Hà Đông, Hà Nội",12,"Thịt Bò, Beefsteak - Bò né, Sinh tố - Nước ép, Thức uống", 09:00 - 22:00,1,0,1,thịt bò bEfsteak bò né sinh tố nước ép thức uống nan,70000,300000,185000.0,nan
Bún Khoái Trá - Bún Chả ,20000 - 25000,7.2,Quán ăn,"Ngõ 85 Hạ Đình, P. Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",1,Đặc sản vùng, 09:00 - 13:00,0,0,0,đặc sản vùng nan,20000,25000,22500.0,nan
Cháo Niêu - KĐT Tây Nam Linh Đàm,30000 - 70000,9.4,Quán ăn,"Ki ốt 3 Tập Đoàn Vinh Quang, KĐT Tây Nam Linh Đàm, Quận Hoàng Mai, Hà Nội",1,"Cháo, Ăn vặt - Ăn nhẹ", 07:30 - 22:00,1,0,1,cháo ăn vặt ăn nhẹ nan,30000,70000,50000.0,nan
Phương Hoa - Bún Thái Hải Sản Tươi Sống & Cơm Văn Phòng - Tập Thể Thành Công,50000 - 200000,7.3,Quán ăn,"109 B2 Tập Thể Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",59,"Thịt Ếch, Bún, Hải sản, Lẩu, Miến, Đặc sản vùng, Ăn vặt - Ăn nhẹ, Cơm", 07:00 - 23:00,0,0,0,thịt ếch bún hải sản lẩu miến đặc sản vùng ăn vặt ăn nhẹ cơm thịt ếch bún hải sản lẩu miến đặc sản vùng ăn vặt ăn nhẹ cơm bún thái hải sản đặc biệt cocabún cá rô giòn cocacơm rang hải sản cocabún cá rô giòn cocabún thái hải sản đặc biệtbún cá rô giònmiến xào hải sản cơm tám cá kho tộ với thịt ba chỉcơm tám thịt ba chỉ rang cháy cạnh với tômcơm tám gà xào nấm,50000,200000,125000.0,thịt ếch bún hải sản lẩu miến đặc sản vùng ăn vặt ăn nhẹ cơm bún thái hải sản đặc biệt cocabún cá rô giòn cocacơm rang hải sản cocabún cá rô giòn cocabún thái hải sản đặc biệtbún cá rô giònmiến xào hải sản cơm tám cá kho tộ với thịt ba chỉcơm tám thịt ba chỉ rang cháy cạnh với tômcơm tám gà xào nấm
Quán Say 119 - Gà 6 Ngón,100000 - 250000,3.8,Nhà hàng,"119 Hàm Tử Quan, Quận Hoàn Kiếm, Hà Nội",5,Thịt Gà, 17:00 - 22:30 | 10:30 - 14:00,0,0,1,thịt gà nan,100000,250000,175000.0,nan
Bún Chả Số 38 - Mai Hắc Đế,15000 - 50000,8.9,Quán ăn,"38 Mai Hắc Đế, Quận Hai Bà Trưng, Hà Nội",6,Bún, 10:00 - 15:00,0,0,0,bún bún bún chả đặc biệtbún chả lẫnem cua bểbún chả bămbún chả miếngbún nem cua bểbún thêmchả lẫn thêmchả băm thêmchả miếng thêm,15000,50000,32500.0,bún bún chả đặc biệtbún chả lẫNem cua bểbún chả bămbún chả miếngbún nem cua bểbún thêmchả lẫn thêmchả băm thêmchả miếng thêm
Long Bích - Phở Bò,25000 - 30000,6.5,Quán ăn,"121 Tam Trinh, P. Mai Động, Quận Hoàng Mai, Hà Nội",7,"Phở, Thịt Bò, Món nước", 05:00 - 11:30,0,0,0,phở thịt bò món nước phở thịt bò món nước phở bò tái gầuphở bò tái chínphở bò táiphở bò chínphở bò tái nạmphở bắp bòphở bò sốt vangtái gầu giònchín nạmchín gầu,25000,30000,27500.0,phở thịt bò món nước phở bò tái gầuphở bò tái chínphở bò táiphở bò chínphở bò tái nạmphở bắp bòphở bò sốt vangtái gầu giònchín nạmchín gầu
Cường Bạc - Bánh Cuốn Cao Bằng,30000 - 60000,6.2,Quán ăn,"179 Trung Kính, P. Yên Hòa, Quận Cầu Giấy, Hà Nội",26,"Bánh ướt, Bánh - Kẹo, Ăn vặt - Ăn nhẹ", 07:00 - 14:00 | 16:00 - 22:00,0,0,0,bánh ướt bánh kẹo ăn vặt ăn nhẹ nan,30000,60000,45000.0,nan
Isushi Thái Hà - Nhà Hàng Buffet Nhật Bản,200000 - 500000,9.1,Buffet,"Tầng 2, Tòa Nhà Viet Tower, 1 Thái Hà, P. Trung Liệt, Quận Đống Đa, Hà Nội",86,Sushi & Sashimi, 10:00 - 21:30,1,0,1,sushi sashimi sushi sashimi sashimi cá hồiset sashimi tổng hợpremium sashimi setsashimi cá hồi tartatesashimi cá trích trứng đỏsashimi cá trích trứng vàngsashimi cá kampachisashimi bạch tuộcsashimi tômsashimi cá vược,200000,500000,350000.0,sushi sashimi sashimi cá hồiset sashimi tổng hợPremium sashimi setsashimi cá hồi tartatesashimi cá trích trứng đỏsashimi cá trích trứng vàngsashimi cá kampachisashimi bạch tuộcsashimi tômsashimi cá vược
Bún Mọc - Điện Biên Phủ,20000 - 50000,6.9,"Ăn vặt/vỉa hè, Quán ăn","22 Điện Biên Phủ, P. Điện Biên, Quận Ba Đình, Hà Nội",8,Bún, 06:00 - 10:00,0,0,0,bún bún bún mọc,20000,50000,35000.0,bún bún mọc
Bánh Mì Nguyên Sinh - Lý Quốc Sư,15000 - 33000,4.4,Quán ăn,"17 - 19 Lý Quốc Sư, P. Hàng Trống, Quận Hoàn Kiếm, Hà Nội",44,"Bánh mì, Ăn vặt - Ăn nhẹ", 06:30 - 22:00,0,0,0,bánh mì ăn vặt ăn nhẹ bánh mì ăn vặt ăn nhẹ pate gan ngỗng grpate gan ngỗng grchân giò hun khói grxúc xích tỏi grjambon hấp grchân giò nụ nị grpate gan ngỗng grba rọi hun khói grjambon thủ grgà rút xương nhồi jambon gr,15000,33000,24000.0,bánh mì ăn vặt ăn nhẹ pate gan ngỗng grpate gan ngỗng grchân giò hun khói grxúc xích tỏi grjambon hấp grchân giò nụ nị grpate gan ngỗng grba rọi hun khói grjambon thủ grgà rút xương nhồi jambon gr
Bún Bò Huế O Xuân - Tuệ Tĩnh,35000 - 65000,6.8,Quán ăn,"21 - 25 Tuệ Tĩnh, P. Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",30,"Thịt Bò, Bún, Món Huế", 07:00 - 21:30,1,0,1,thịt bò bún món huế thịt bò bún món huế bún đầy đủbún không móngbún đặc biệtbún chín khôngbún chín bò viênbún tái chínbún viên bòbún chín bò viênbún chín móngbún viên bò chả cua,35000,65000,50000.0,thịt bò bún món huế bún đầy đủbún không móngbún đặc biệtbún chín khôngbún chín bò viênbún tái chínbún viên bòbún chín bò viênbún chín móngbún viên bò chả cua
Mì Vằn Thắn Hải Béo,2000 - 40000,8.2,Quán ăn,"45 Giảng Võ, Quận Đống Đa, Hà Nội",1,"Bún, Mì, Món nước, Hoành Thánh - Vằn Thắn, Dimsum, Cơm", 05:00 - 13:00,0,0,0,bún mì món nước hoành thánh vằn thắn dimsum cơm bún mì món nước hoành thánh vằn thắn dimsum cơm sủi cảo hấp chiếcsủi cảo rán chiếcmì vằn thắnmì trộnbún mọc thịt,2000,40000,21000.0,bún mì món nước hoành thánh vằn thắn dimsum cơm sủi cảo hấp chiếcsủi cảo rán chiếcmì vằn thắnmì trộnbún mọc thịt
Thành Vy - Mì Vằn Thắn,30000 - 35000,7.2,Quán ăn,"157A Trương Định, P. Tương Mai, Quận Hoàng Mai, Hà Nội",6,"Phở, Bún, Hủ tiếu, Mì, Món nước, Hoành Thánh - Vằn Thắn, Sủi cảo, Ăn vặt - Ăn nhẹ", 06:00 - 13:00,0,0,0,phở bún hủ tiếu mì món nước hoành thánh vằn thắn sủi cảo ăn vặt ăn nhẹ phở bún hủ tiếu mì món nước hoành thánh vằn thắn sủi cảo ăn vặt ăn nhẹ mì vằn thắn trộnmỳ vằn thắn nước sủi cảohủ tiếu trộnphở tíu trộnhủ tiếu nước phở tíu nướcmì tôm trộnmì tôm nước,30000,35000,32500.0,phở bún hủ tiếu mì món nước hoành thánh vằn thắn sủi cảo ăn vặt ăn nhẹ mì vằn thắn trộnmỳ vằn thắn nước sủi cảohủ tiếu trộnphở tíu trộnhủ tiếu nước phở tíu nướcmì tôm trộnmì tôm nước
Viet Street - Ẩm Thực Đường Phố Việt Nam - Vincom Metropolis,20000 - 100000,7.8,Nhà hàng,"Tầng 2 Vincom Metropolis, 29 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",1,"Món nước, Lẩu, Cơm văn phòng, Ăn vặt - Ăn nhẹ, Cơm, Thức uống", 10:00 - 20:30,1,0,1,món nước lẩu cơm văn phòng ăn vặt ăn nhẹ cơm thức uống món nước lẩu cơm văn phòng ăn vặt ăn nhẹ cơm thức uống combo khách bún bò nam bộ gỏi cuốn tôm thịt cái nước combo khách bún riêu cua mọc gỏi cuốn tôm thịt cái chè chả cá hà thànhcombo thỏa thích khách combo sum vầy khách combo chả cá khách lẩu cá lăng chua caylẩu riêu cua bò vietstret lẩu gà lá gianglẩu riêu cua gà vietstret,20000,100000,60000.0,món nước lẩu cơm văn phòng ăn vặt ăn nhẹ cơm thức uống combo khách bún bò nam bộ gỏi cuốn tôm thịt cái nước combo khách bún riêu cua mọc gỏi cuốn tôm thịt cái chè chả cá hà thànhcombo thỏa thích khách combo sum vầy khách combo chả cá khách lẩu cá lăng chua caylẩu riêu cua bò vietstrEt lẩu gà lá gianglẩu riêu cua gà vietstrEt
Truly Việt - Vietnamese Cuisine - Lotte Center,40000 - 350000,6.0,Nhà hàng,"Tầng 3 Lotte Center, 54 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",3,"Thịt Bò, Bún, Món nước, Bánh - Kẹo, Món Huế, Cơm", 09:00 - 22:00,1,0,1,thịt bò bún món nước bánh kẹo món huế cơm thịt bò bún món nước bánh kẹo món huế cơm cơm chiên cá mặn lon coca cơm gà truly việt lon coca cơm chiên dương châu lon coca cơm chiên cá mặn việt namcơm gà hội an truly việt cơm chiên dương châu truly việt cơm gà truly việt bắp bò cuộn rau rừng việt nam bún chả hà nội việt nam bún thêm việt nam,40000,350000,195000.0,thịt bò bún món nước bánh kẹo món huế cơm cơm chiên cá mặn lon coca cơm gà truly việt lon coca cơm chiên dương châu lon coca cơm chiên cá mặn việt namcơm gà hội an truly việt cơm chiên dương châu truly việt cơm gà truly việt bắp bò cuộn rau rừng việt nam bún chả hà nội việt nam bún thêm việt nam
Cộng Cà Phê - Lý Thường Kiệt,30000 - 70000,7.4,Café/Dessert,"4 Lý Thường Kiệt, P. Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",25,"Trà, Café - Kem, Sinh tố - Nước ép, Thức uống", 07:30 - 23:30,1,0,1,trà café kem sinh tố nước ép thức uống trà café kem sinh tố nước ép thức uống trà quế cốm sữa nóng trà phê sữa mật nóng trà phê sữa mật đá hướng dươngngô caybò khôbánh sừng bò chấm sữabạc xỉu nóng bạc xỉu đásữa đá sài gòn,30000,70000,50000.0,trà café kem sinh tố nước ép thức uống trà quế cốm sữa nóng trà phê sữa mật nóng trà phê sữa mật đá hướng dươngngô caybò khôbánh sừng bò chấm sữabạc xỉu nóng bạc xỉu đásữa đá sài gòn
